"# weights_layers.1.weight - Shape: torch.Size([128, 128])"
# Dtype: torch.float32
# Device: cpu
# Exported: 2025-10-26T18:09:44.281201

dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31,dim_32,dim_33,dim_34,dim_35,dim_36,dim_37,dim_38,dim_39,dim_40,dim_41,dim_42,dim_43,dim_44,dim_45,dim_46,dim_47,dim_48,dim_49,dim_50,dim_51,dim_52,dim_53,dim_54,dim_55,dim_56,dim_57,dim_58,dim_59,dim_60,dim_61,dim_62,dim_63,dim_64,dim_65,dim_66,dim_67,dim_68,dim_69,dim_70,dim_71,dim_72,dim_73,dim_74,dim_75,dim_76,dim_77,dim_78,dim_79,dim_80,dim_81,dim_82,dim_83,dim_84,dim_85,dim_86,dim_87,dim_88,dim_89,dim_90,dim_91,dim_92,dim_93,dim_94,dim_95,dim_96,dim_97,dim_98,dim_99,dim_100,dim_101,dim_102,dim_103,dim_104,dim_105,dim_106,dim_107,dim_108,dim_109,dim_110,dim_111,dim_112,dim_113,dim_114,dim_115,dim_116,dim_117,dim_118,dim_119,dim_120,dim_121,dim_122,dim_123,dim_124,dim_125,dim_126,dim_127
0.06279464066028595,0.0642782598733902,0.05405658856034279,0.035890135914087296,0.022116756066679955,0.0275313388556242,-0.006096957251429558,0.0019615930505096912,0.08059590309858322,0.014542236924171448,-0.014349489472806454,0.04710715636610985,0.06846264749765396,0.0809379443526268,0.0050635142251849174,0.008557481691241264,0.08471295237541199,-0.08440662920475006,-0.02720060385763645,-0.012486293911933899,0.01978130266070366,0.08540291339159012,-0.056106407195329666,-0.03677942976355553,-0.05011848732829094,0.042811911553144455,-0.019046615809202194,-0.038077712059020996,0.04056503623723984,0.054505765438079834,-0.07590615749359131,-0.05408196523785591,0.02688215859234333,-0.047697681933641434,0.06424331665039062,-0.06916691362857819,0.05579007789492607,0.0810157060623169,-0.06336341798305511,-0.0756128802895546,0.004232355393469334,0.04136090353131294,-0.0030704757664352655,0.025067733600735664,0.00765850069001317,-0.03959926590323448,0.06088126823306084,-0.0353318490087986,0.003677648724988103,-0.08218084275722504,-0.05019654333591461,0.09053942561149597,0.07498949021100998,-0.010451926849782467,-0.009768395684659481,-0.07028039544820786,0.000432149856351316,0.026439566165208817,-0.07965075224637985,0.03627495840191841,-0.05856112763285637,0.06552138924598694,-0.08752511441707611,0.06202113628387451,0.06901650130748749,-0.08552516996860504,-0.016792621463537216,-0.021580291911959648,0.008354437537491322,-0.013700904324650764,0.049532417207956314,0.0027068061754107475,-0.0017873609904199839,0.005215255543589592,-0.021506138145923615,0.07035685330629349,-0.004519705194979906,0.056817371398210526,-0.03303796797990799,-0.05929733067750931,0.07812599092721939,-0.062126513570547104,-0.009257571771740913,-0.058778729289770126,0.07748175412416458,0.03513714298605919,0.027190102264285088,-0.05589602515101433,0.05910704284906387,-0.029436763375997543,0.06879965960979462,0.010085564106702805,0.038572221994400024,-0.02520558424293995,-0.07801444828510284,0.027971655130386353,0.05151762440800667,0.06087348982691765,0.094590924680233,-0.04657035693526268,-0.06799829751253128,0.006491922773420811,0.0622645802795887,-0.07131964713335037,0.0019466925878077745,0.059154950082302094,-0.07675288617610931,-0.024922022596001625,0.039588600397109985,0.06758224964141846,-0.08481661230325699,0.0946621522307396,0.008630584925413132,-0.03892365097999573,-0.022490760311484337,0.02006593346595764,0.012827332131564617,-0.05022694170475006,0.055496200919151306,0.03923547640442848,-0.0427745021879673,-0.03893962502479553,-0.07622414082288742,-0.06952701508998871,-0.05317732319235802,-0.03488520160317421,0.07044117897748947,-0.005130472593009472
0.09445492178201675,-0.008792818523943424,0.03048987127840519,-0.01807972602546215,0.04168275371193886,0.07551728188991547,0.08539555221796036,0.07042638212442398,0.05535958334803581,-0.0329178087413311,0.0669272318482399,-0.08589739352464676,-0.004306610208004713,-0.016088612377643585,0.008087209425866604,-0.014224443584680557,0.02573537640273571,-0.06951513141393661,0.01955392397940159,0.07247547805309296,-0.03774899244308472,-0.024947071447968483,-0.013415168970823288,0.009583967737853527,-0.05058422312140465,0.0792531818151474,-0.0692431628704071,-0.029013821855187416,-0.08796126395463943,-0.0073174829594790936,-0.0008487860322929919,0.061350658535957336,-0.0695708617568016,0.04070236533880234,-0.058756519109010696,-0.056478869169950485,0.03428790718317032,0.0027484390884637833,0.04495586082339287,-0.07486322522163391,-0.07730938494205475,-0.0659206360578537,0.06266169250011444,0.007816880941390991,0.077110655605793,-0.012342032045125961,-0.004299889784306288,-0.016982845962047577,-0.06986996531486511,-0.06084996834397316,0.049196757376194,0.0018006727332249284,0.018188901245594025,-0.043150756508111954,0.023589007556438446,0.041912663727998734,0.047734931111335754,-0.037052005529403687,-0.09297746419906616,0.05376763269305229,0.0005778248305432498,0.05230174958705902,-0.04120025411248207,0.08227331191301346,-0.014872261323034763,0.045302487909793854,0.055079687386751175,0.09283918142318726,-0.0734720379114151,-0.041843704879283905,0.050246432423591614,-0.06013850122690201,-0.07643803209066391,0.02369379810988903,-0.055468641221523285,0.08001220971345901,-0.018622219562530518,-0.0714687630534172,-0.05619938299059868,0.0009950025705620646,0.06971186399459839,-0.012666111811995506,-0.07251538336277008,-0.078327476978302,0.08183760941028595,-0.033397797495126724,0.0742739737033844,-0.017007485032081604,0.03405674546957016,0.005403939634561539,0.07934413850307465,-0.07797618955373764,0.03789220005273819,-0.07162109762430191,-0.02844536118209362,-0.07273700833320618,0.020872201770544052,-0.062506765127182,0.07952168583869934,-0.03904363512992859,-0.08042791485786438,-0.07129942625761032,0.04927008971571922,-0.039429921656847,0.07675088196992874,0.072115957736969,0.04170362651348114,0.031299807131290436,-0.04508960247039795,-0.0756583958864212,0.06940967589616776,-0.043031491339206696,0.07244273275136948,-0.08349228650331497,-0.01490710861980915,-0.03506201505661011,-0.06119686737656593,0.03298665210604668,-0.019532393664121628,-0.01611563004553318,-0.08470092713832855,-0.025220908224582672,-0.04840429872274399,-0.004934023600071669,0.09603369981050491,-0.07888611406087875,-0.05167094245553017,0.004882822744548321
-0.06064656004309654,-0.02316342294216156,0.005186912603676319,0.001907446188852191,-0.014379914849996567,0.0030941555742174387,0.006316084880381823,-0.05650290846824646,0.030915969982743263,0.042057257145643234,-0.06286545097827911,0.04218336567282677,-0.04686703160405159,-0.02851070649921894,-0.08260352909564972,-0.02076316438615322,-0.01841137744486332,-0.07232843339443207,-0.06511976569890976,0.002612003358080983,0.07229677587747574,-0.05226961895823479,0.0598987340927124,-0.018748875707387924,0.03251228109002113,-0.012285382486879826,0.08514706045389175,-0.0753287598490715,0.021011115983128548,-0.0881672203540802,-0.006963171064853668,-0.050318893045186996,0.04116330295801163,-0.019715892150998116,0.06537217646837234,-0.052408959716558456,0.046803344041109085,0.028139295056462288,-0.02655944973230362,0.021127993240952492,0.06011727452278137,-0.012006775476038456,0.044283658266067505,-0.011252650059759617,0.05015949532389641,0.0804569199681282,0.02507505565881729,0.05610968545079231,0.03560244292020798,0.01131614949554205,0.08590573072433472,-0.07222677767276764,0.03546551987528801,-0.024085747078061104,-0.07020459324121475,-0.04765419661998749,-0.07109341770410538,-0.006906483322381973,-0.06316327303647995,-0.024746829643845558,-0.06947597116231918,0.007993394508957863,-0.048152338713407516,-0.06632442772388458,-0.03940083459019661,-0.04189648851752281,-0.05423577502369881,-0.06276019662618637,-0.05823759734630585,0.08524686843156815,0.01316244900226593,0.03380567207932472,-0.08828286081552505,0.023811671882867813,-0.013938592746853828,-0.043632641434669495,-0.014631676487624645,0.050026893615722656,-0.0008795587928034365,0.08924822509288788,-0.0805114135146141,-0.06382240355014801,0.020331379026174545,-0.03292315825819969,0.0047452934086322784,-0.08783300966024399,-0.04050104320049286,-0.005038699135184288,0.06709805876016617,-0.0734102874994278,0.029455306008458138,-0.020920267328619957,0.04560592398047447,0.011760283261537552,0.061606891453266144,0.04520370811223984,0.03734677657485008,0.012296761386096478,0.06280840188264847,-0.0892890989780426,-0.08088821172714233,-0.00923252571374178,-0.059003446251153946,0.08572351932525635,-0.026872407644987106,0.005045623052865267,-0.03446968272328377,0.00386863318271935,0.038388390094041824,-0.051144007593393326,0.06129810959100723,0.053765494376420975,-0.006095766089856625,-0.08797832578420639,0.049931302666664124,-0.00888480432331562,-0.07182623445987701,0.06242070719599724,-0.020461931824684143,0.019017845392227173,-0.06815115362405777,0.07822803407907486,0.08206555247306824,0.03306310251355171,-0.02878917194902897,-0.0576280914247036,-0.02376699633896351,0.042233794927597046
-0.042323458939790726,-0.01651587337255478,0.06494691967964172,0.05005286633968353,-0.08511332422494888,0.04426870867609978,-0.044469643384218216,0.014168032445013523,0.044734857976436615,-0.019750170409679413,-0.001063025207258761,0.06239772588014603,0.01274176873266697,0.07337594777345657,-0.07210336625576019,-0.09139037132263184,-0.04312911257147789,-0.03530707582831383,0.07961027324199677,0.013131714425981045,-0.0019877904560416937,0.019104143604636192,0.04173777624964714,0.06284905970096588,0.005942287854850292,-0.08026368170976639,0.07922554016113281,0.029457123950123787,-0.06992802768945694,0.07634935528039932,0.04746964946389198,-0.018506042659282684,-0.04837861657142639,-0.012175981886684895,-0.08909381181001663,0.002117676194757223,0.06528816372156143,0.01563466526567936,0.03629337251186371,0.017594540491700172,-0.0053360858000814915,-0.028709642589092255,-0.08419378101825714,0.022162431851029396,0.07188469171524048,-0.012704459950327873,0.05819261446595192,-0.026126433163881302,-0.013660554774105549,0.08071739226579666,-0.035494305193424225,-0.05625740438699722,0.0717492550611496,0.05939266085624695,-0.07925523072481155,-0.07275243103504181,0.06436224281787872,0.014849142171442509,0.057719022035598755,-0.07602351903915405,-0.04967819154262543,-0.062018826603889465,0.05286027491092682,0.07792173326015472,0.028854545205831528,0.05974461883306503,0.037790510803461075,0.06465895473957062,-0.062070924788713455,0.05578325688838959,0.025877442210912704,-0.07806181907653809,0.019303981214761734,-0.07514343410730362,-0.08168354630470276,-0.009123512543737888,-0.039301589131355286,-0.05947120115160942,0.03324754908680916,0.019818969070911407,-0.0035399163607507944,-0.06290671974420547,0.06574052572250366,-0.0777997300028801,0.04608726128935814,-0.0894961804151535,-0.07178554683923721,0.004526733420789242,-0.012630362994968891,0.01258673332631588,0.07193267345428467,0.002189387334510684,-0.010191366076469421,-0.08045288175344467,-0.04434218630194664,-0.05568897724151611,-0.03144899010658264,-0.07032234221696854,0.06246413290500641,0.05371670424938202,-0.08684654533863068,0.0715223103761673,0.00640434306114912,-0.0666612982749939,-0.029842959716916084,-0.07243416458368301,0.040417030453681946,0.07511421293020248,0.054051294922828674,-0.009029398672282696,-0.09381148964166641,-0.07401783764362335,-0.06024421751499176,0.07353268563747406,0.030934032052755356,-0.01689041033387184,0.030605481937527657,-0.07943812012672424,-0.03839375823736191,-0.05849476158618927,-0.09212224185466766,0.05185068026185036,-0.07625890523195267,0.08366407454013824,-0.07771223038434982,0.09122876822948456,0.015329604968428612,0.03807514160871506
0.03813029080629349,-0.02953162044286728,0.018824588507413864,-0.010069006122648716,-0.02120598591864109,-0.07912222295999527,-0.017712177708745003,0.014332031831145287,-0.0151891577988863,-0.023681681603193283,-0.06286115199327469,-0.09334001690149307,0.04880523681640625,-0.014912101440131664,0.04980774223804474,-0.07718940079212189,0.03909562528133392,0.06705973297357559,0.09064853191375732,0.03818370774388313,0.0328739657998085,-0.06837315112352371,0.07184905558824539,0.062289901077747345,-0.045278728008270264,-0.0701393112540245,-0.05553954467177391,0.04519880563020706,-0.030528388917446136,0.06490547209978104,-0.005124276503920555,0.03845519199967384,0.04802679270505905,-0.04236214980483055,0.0008738522883504629,0.0024852147325873375,-0.04365795478224754,0.021649006754159927,-0.035491835325956345,0.04181094840168953,-0.03186126798391342,0.06793845444917679,-0.012050563469529152,0.037315431982278824,0.06461279094219208,-0.06203629449009895,0.021945489570498466,-0.03929431736469269,0.044039011001586914,-0.0709453672170639,-0.00994722731411457,-0.0018270487198606133,0.00032154496875591576,-0.08341062813997269,-0.012433864176273346,-0.026314564049243927,-0.013339017517864704,-0.0784633606672287,-0.003677261294797063,-0.07479702681303024,-0.06745589524507523,0.02276318334043026,0.06789864599704742,-0.07780855894088745,-0.06935032457113266,0.005407440010458231,-0.05328997224569321,-0.06685658544301987,-0.04591190814971924,-0.014601361937820911,-0.0008619710570201278,0.07003454864025116,-0.08529523015022278,-0.05941764637827873,0.02340848185122013,0.03175829350948334,-0.09031344205141068,-0.07186485081911087,-0.08000355958938599,-0.014920995570719242,0.03698655590415001,-0.033350829035043716,0.029096292331814766,0.02313184179365635,0.007434816099703312,0.042717915028333664,0.08128184080123901,-0.03300802409648895,0.03927765414118767,0.07914716750383377,0.026293855160474777,-0.04040934890508652,-0.08089110255241394,0.08212872594594955,-0.07578034698963165,0.03146364167332649,0.05881638824939728,0.004774844273924828,0.02960224635899067,0.013624554499983788,-0.07722152769565582,0.025872746482491493,0.03927738964557648,0.07905150949954987,-0.024799535050988197,-0.031290218234062195,0.06104535236954689,-0.054846733808517456,0.0034822782035917044,0.08261684328317642,-0.03410116210579872,0.051005423069000244,-0.0023822798393666744,-0.05052683502435684,-0.00785614363849163,-0.008386051282286644,0.02710483781993389,-0.053966037929058075,0.0866858959197998,0.03576374426484108,-0.08006732165813446,-0.08210649341344833,0.019305519759655,0.005752416793256998,-0.04830406606197357,-0.08873634040355682,-0.025379454717040062,-0.06707321107387543
0.04240035638213158,0.013750256039202213,0.007588246837258339,-0.05916907265782356,0.057481516152620316,-0.050227995961904526,0.003265032544732094,-0.09220418334007263,-0.095777727663517,-0.01503684651106596,0.0180954709649086,-0.011648825369775295,-0.031207069754600525,0.06749898940324783,0.06220822036266327,-0.08324237912893295,-0.004963442217558622,-0.04245802387595177,0.051190029829740524,0.0213608555495739,0.024325154721736908,0.0706309974193573,0.05837203934788704,0.06351528316736221,0.009627193212509155,-0.06687726825475693,0.0008017053478397429,-0.05698084458708763,-0.04490039497613907,-0.03190109506249428,0.002891715383157134,-0.05678831785917282,-0.030553612858057022,0.0757632851600647,0.08375413715839386,-0.002151473192498088,0.011526891961693764,-0.08481626957654953,-0.037046000361442566,-0.052100781351327896,-0.054822713136672974,0.05824267491698265,-0.009899305179715157,-0.012705551460385323,-0.06372873485088348,0.033635638654232025,0.055585991591215134,-0.04288964718580246,-0.09176912158727646,0.011220896616578102,0.00445512356236577,0.01483533252030611,-0.00796912144869566,-0.08281169831752777,-0.023912504315376282,0.014911524020135403,-0.09660212695598602,-0.07420968264341354,0.09084746241569519,-0.08916833996772766,0.0538201667368412,-0.07445478439331055,0.08602044731378555,-0.08749943971633911,-0.02162204682826996,-0.016242340207099915,0.06967689096927643,-0.022266490384936333,-0.059060756117105484,0.057568054646253586,-0.07763712853193283,0.07316625863313675,0.07228921353816986,0.03502318263053894,0.014064653776586056,0.07002140581607819,0.06402630358934402,0.03767296299338341,0.0010400116443634033,-0.03406791761517525,0.00568118691444397,-0.007688145153224468,-0.0386229045689106,-0.023423096165060997,0.07836483418941498,0.06112290546298027,0.05803684517741203,0.08611554652452469,-0.02852306328713894,0.04944399371743202,0.0025602795649319887,0.07784556597471237,0.0024128383956849575,-0.03487640619277954,0.07680932432413101,-0.030056007206439972,-0.04864397644996643,-0.022725563496351242,0.05406961962580681,-0.012872421182692051,-0.06290048360824585,-0.07493812590837479,0.007832718081772327,-0.05861585587263107,-0.005430214572697878,-0.019205626100301743,-0.005462251603603363,0.0785432755947113,0.010443909093737602,0.007734570652246475,0.07650856673717499,-0.0003605978563427925,-0.07087256759405136,-0.04303330183029175,0.03470391035079956,-0.008988546207547188,0.05587449669837952,0.04504699632525444,0.03415392339229584,0.08164414763450623,0.08093538135290146,0.03854440897703171,-0.01759093627333641,-0.05984681844711304,0.08270640671253204,-0.07515162974596024,-0.021552348509430885,-0.05827588587999344
0.0035856394097208977,0.04752647504210472,-0.031079590320587158,0.020797722041606903,-0.005352455656975508,0.03057180903851986,-0.015762846916913986,-0.03400053456425667,-0.06492840498685837,0.021510997787117958,0.024228399619460106,-0.05811053141951561,-0.018397370353341103,-0.08445198833942413,-0.06481915712356567,-0.07778172194957733,0.09561885893344879,-0.06600162386894226,0.043812789022922516,-0.06562089174985886,0.012522837147116661,0.051989711821079254,-0.0870613157749176,-0.08155190944671631,0.02368065156042576,0.044087111949920654,-0.06254467368125916,-0.060305412858724594,-0.0714065432548523,0.02555607631802559,-0.06637338548898697,-0.038597483187913895,-0.044188108295202255,0.05829664692282677,0.037336792796850204,0.08936339616775513,0.09340392053127289,0.043176375329494476,0.05942897871136665,0.07532256841659546,-0.06617371737957001,0.03887372091412544,-0.017031246796250343,0.03427428379654884,-0.07945208996534348,-0.03361102193593979,0.004555899649858475,-0.04762965068221092,-0.03314751759171486,0.06826932728290558,0.004507212433964014,0.022026581689715385,0.08999307453632355,0.03199057653546333,0.043211352080106735,-0.016690781340003014,-0.07388314604759216,-0.012840719893574715,0.03553042560815811,0.021600764244794846,-0.044627636671066284,0.04079229384660721,0.04610561951994896,0.04456636682152748,0.004493222571909428,0.03901567682623863,-0.03810233995318413,0.07604305446147919,0.083122618496418,0.0768011137843132,0.007962211966514587,0.05556196719408035,0.010167138651013374,0.022235233336687088,-0.056172940880060196,0.03389686718583107,0.044610414654016495,0.002438791561871767,0.039389800280332565,0.05615464597940445,-0.055248111486434937,-0.07056701183319092,0.013786083087325096,0.01004069298505783,0.07797174155712128,-0.019668029621243477,0.0005477238446474075,-0.006675624754279852,0.0013901449274271727,0.03689658269286156,-0.021803412586450577,-0.006508491933345795,-0.08671005070209503,0.004414926748722792,0.013283960521221161,0.02262183278799057,0.041628532111644745,0.08267027139663696,-0.007109883241355419,0.05158909410238266,-0.06201915815472603,-0.04300585761666298,-0.0785890594124794,-0.0031867865473031998,-0.06720145791769028,-0.05624450370669365,-0.07064888626337051,0.07237766683101654,0.06412767618894577,0.09699717164039612,-0.0020071901381015778,0.014379441738128662,0.050296761095523834,0.06038372218608856,0.07502416521310806,-0.00826848205178976,-0.048389729112386703,-0.004420310724526644,-0.0018013231456279755,-0.020826688036322594,0.030876075848937035,0.03172091767191887,0.020522503182291985,-0.04978654533624649,-0.0760994702577591,0.05514022335410118,-0.0759153962135315,0.024936264380812645
0.032616086304187775,-0.015966176986694336,-0.0518050491809845,0.05281654745340347,0.010981626808643341,0.006511777173727751,0.02705109678208828,-0.026711583137512207,0.09314007312059402,0.06018292158842087,0.00419590761885047,-0.0677962675690651,-0.030969809740781784,0.04387162625789642,0.0012061328161507845,-0.03697596862912178,0.060124244540929794,0.006343738175928593,-0.036422714591026306,-0.09571357071399689,0.07007297873497009,-0.04136843979358673,0.039388060569763184,-0.019231759011745453,0.06915163993835449,-0.01234719343483448,-0.00825398601591587,-0.038409169763326645,-0.026425417512655258,-0.01810450106859207,-0.005641689989715815,0.03648567944765091,-0.03975091502070427,0.059169065207242966,-0.07191532850265503,0.031546950340270996,-0.028187869116663933,0.013691653497517109,-0.022657150402665138,-0.07816620916128159,-0.014644923619925976,0.06970316916704178,-0.08051004260778427,0.056719549000263214,0.012571807019412518,-0.029547030106186867,0.07380810379981995,-0.03105108253657818,-0.007662567775696516,-0.013334855437278748,-0.018525172024965286,-0.0485299788415432,-0.07900124043226242,0.049856409430503845,-0.04685216769576073,-0.062198705971241,-0.007528337650001049,-0.09454724937677383,0.07824099808931351,0.05960284546017647,0.04179934784770012,-0.018027011305093765,-0.05736290290951729,-0.060602523386478424,-0.02420208975672722,0.08153317123651505,0.0634811520576477,-0.006327260285615921,0.03808123618364334,0.07942681759595871,0.05631375312805176,-0.007392398081719875,-0.027757704257965088,-0.02034916542470455,0.04075339436531067,-0.010620106011629105,0.06597171723842621,-0.0619233138859272,-0.08390844613313675,0.043042030185461044,0.04431192949414253,0.004913735203444958,0.008539530448615551,-0.08739025145769119,-0.011471862904727459,-0.08328059315681458,0.028892677277326584,0.022851740941405296,0.05504533275961876,0.024470528587698936,0.06266177445650101,-0.012788905762135983,0.07059498876333237,0.023792482912540436,0.028706427663564682,0.03252442926168442,-0.0826634094119072,0.0257175974547863,-0.06935398280620575,-0.05141019821166992,-0.059045348316431046,0.04889792576432228,-0.028792060911655426,0.006623163819313049,-0.032727114856243134,0.08537562191486359,-0.05016976594924927,-0.07151179015636444,-0.07497144490480423,-0.06597399711608887,0.07692928612232208,0.008294484578073025,0.024433232843875885,-0.02847348153591156,0.08293216675519943,-0.08380799740552902,0.013330391608178616,0.019624950364232063,-0.07560178637504578,-0.06629209965467453,0.06142359972000122,0.059477128088474274,-0.07089508324861526,-0.059692107141017914,-0.08169406652450562,-0.07266409695148468,0.04147778078913689,0.014848243445158005
-0.005528328474611044,0.019736958667635918,0.04995511472225189,-0.09356381744146347,-0.0028063911013305187,0.030803615227341652,-0.05811891704797745,0.06961149722337723,0.08972064405679703,0.025645680725574493,0.01814042590558529,-0.02634676732122898,0.024915244430303574,0.0598432719707489,-0.03358370065689087,0.006829491816461086,0.0464317686855793,-0.020439451560378075,0.0023449589498341084,-0.04565809667110443,-0.04300615191459656,-0.03765927255153656,-0.0558755099773407,-0.061046961694955826,0.012065778486430645,-0.022331029176712036,0.04945841804146767,-0.06384147703647614,0.05610131099820137,0.0647481307387352,0.03728225827217102,-0.04965202882885933,-0.06104249507188797,-0.012941601686179638,0.0933152362704277,-0.01874791830778122,-0.009167361073195934,-0.02082083374261856,-0.0289881881326437,0.0067406329326331615,-0.04639551416039467,-0.04735659807920456,-0.07417848706245422,0.0511794351041317,0.045439980924129486,-0.0352163165807724,0.007702525705099106,-0.03964178264141083,-0.06355059146881104,0.07993423938751221,0.039321038872003555,0.03189082443714142,0.014514898881316185,0.08229583501815796,0.005658778827637434,0.02660289593040943,0.039787422865629196,-0.0658499076962471,0.06113521009683609,0.01670229062438011,0.05807163938879967,-0.042011506855487823,-0.052325960248708725,0.060249779373407364,0.06629276275634766,-0.006640163250267506,0.040132779628038406,-0.05828437954187393,-0.05352270230650902,-0.013988995924592018,0.025432489812374115,0.07640543580055237,-0.026866210624575615,0.07245224714279175,-0.07756730169057846,-0.004127489402890205,0.0832216888666153,-0.0033645988442003727,0.05141528323292732,0.08251777291297913,0.0892944484949112,-0.03606248274445534,0.016965387389063835,-0.06868414580821991,0.05243534594774246,-0.017057785764336586,-0.06940745562314987,0.051677994430065155,0.0064970809035003185,-0.017541496083140373,0.07742514461278915,-0.06305151432752609,-0.009835906326770782,-0.05859827995300293,-0.02379797212779522,0.046095967292785645,0.03909601271152496,0.0009461604058742523,0.07689261436462402,0.0236685648560524,0.0010780096054077148,0.047835346311330795,0.008498390205204487,-0.021418942138552666,-0.082120880484581,-0.08370863646268845,-0.056942977011203766,-0.04089799523353577,0.04953669011592865,-0.05067567154765129,-0.008561572059988976,-0.07391120493412018,-0.05283820256590843,0.0379057414829731,-0.003604030469432473,-0.027316205203533173,0.06671023368835449,0.07550215721130371,-0.08848211169242859,-0.07577424496412277,0.048885054886341095,-0.06656230986118317,-0.019259531050920486,0.05619186908006668,-0.05922597274184227,0.0343136340379715,0.03788815811276436,0.062461309134960175
0.01873038150370121,-0.04220999777317047,-0.08428466320037842,-0.061119429767131805,0.030810846015810966,0.001648787991143763,0.048172738403081894,-0.06344486773014069,0.03917839005589485,-0.054687339812517166,-0.06481669843196869,-0.05549296736717224,0.03185393288731575,0.0013074033195152879,-0.029737183824181557,0.05830903723835945,-0.007670795079320669,0.00067421660060063,0.014574789442121983,0.061578862369060516,-0.06184925511479378,0.06105784326791763,0.06223031133413315,0.015185262076556683,0.061766769737005234,0.007503441534936428,-0.0440414734184742,0.07826220989227295,-0.08841709047555923,-0.02744283340871334,0.07808161526918411,-0.0030783694237470627,-0.08583241701126099,-0.07169880717992783,0.08489455282688141,0.08559931814670563,0.014181114733219147,0.008870427496731281,0.04879850149154663,-0.024983884766697884,-0.006648187059909105,-0.0759756788611412,-0.08831030875444412,0.012845526449382305,0.016156502068042755,-0.014700772240757942,0.04475807398557663,0.03707626089453697,0.015183810144662857,-0.0001317003625445068,0.015453055500984192,0.04573318734765053,0.08572405576705933,0.05008045956492424,0.04531964287161827,-0.01498535368591547,0.06550009548664093,0.02860826998949051,0.054357241839170456,-0.03115399181842804,0.023527951911091805,-0.06236012279987335,-0.0917743444442749,0.0694672018289566,-0.03100116178393364,-0.0488106906414032,-0.028951721265912056,0.06991863995790482,-0.0636688619852066,-0.07569372653961182,0.04034227877855301,-0.03162688389420509,-0.07108636945486069,-0.0009330056491307914,-0.028764063492417336,-0.02720380201935768,-0.04543774574995041,-0.010830260813236237,0.06306606531143188,-0.019977707415819168,-0.09178229421377182,-0.057068511843681335,-0.08113663643598557,0.07205568999052048,0.034871362149715424,0.06797803938388824,0.06767343729734421,-0.002832933561876416,0.06621422618627548,-0.023795749992132187,0.052702393382787704,0.038494620472192764,0.07905048877000809,0.06883879005908966,-0.03435490280389786,-0.0366305373609066,0.00029627676121890545,0.0011396290501579642,0.07161025702953339,-0.053786952048540115,0.037276867777109146,-0.052747566252946854,-0.08063990622758865,-0.04847131296992302,0.0527375154197216,0.05806880444288254,-0.007158068940043449,0.016407083719968796,0.037063539028167725,-0.000708598701748997,0.031903449445962906,-0.02856697142124176,0.06368185579776764,-0.030517082661390305,0.07904849946498871,-0.07635697722434998,-0.07582215219736099,-0.015617304481565952,-0.09664486348628998,-0.007175750099122524,0.04720383509993553,0.02269304171204567,0.02039635181427002,-0.04250034689903259,-0.04843650385737419,-0.07660353928804398,-0.026297276839613914,-0.015749448910355568
